Plot Title: P9RG_2024_07102024,,,,,,,
#,"Date Heure, GMT+02:00","Tension, V (LGR S/N: 22073523, SEN S/N: 22073523, LBL: pression)","Temp., °C (LGR S/N: 22073523, SEN S/N: 22073523, LBL: temperature)","Temp., °C (LGR S/N: 22073523, SEN S/N: 22073523, LBL: temperature_in)",Hôte connecté (LGR S/N: 22073523),Arrêté (LGR S/N: 22073523),Fin de fichier (LGR S/N: 22073523)
1313,10/20/24 11:45:00 PM,1.69574,14.732,14.722,,,
1314,10/21/24 12:00:00 AM,1.69253,14.749,14.738,,,
1315,10/21/24 12:15:00 AM,1.69848,14.767,14.758,,,
1316,10/21/24 12:30:00 AM,1.69577,14.783,14.774,,,
1317,10/21/24 12:45:00 AM,1.69341,14.801,14.792,,,
1318,10/21/24 01:00:00 AM,1.69829,14.816,14.807,,,
1319,10/21/24 01:15:00 AM,1.69718,14.834,14.825,,,
1320,10/21/24 01:30:00 AM,1.69902,14.845,14.836,,,
1321,10/21/24 01:45:00 AM,1.69894,14.852,14.845,,,
1322,10/21/24 02:00:00 AM,1.7013,14.862,14.855,,,
1323,10/21/24 02:15:00 AM,1.70069,14.87,14.862,,,
1324,10/21/24 02:30:00 AM,1.70047,14.876,14.867,,,
1325,10/21/24 02:45:00 AM,1.69863,14.88,14.871,,,
1326,10/21/24 03:00:00 AM,1.70066,14.882,14.874,,,
1327,10/21/24 03:15:00 AM,1.70565,14.879,14.871,,,
1328,10/21/24 03:30:00 AM,1.70058,14.877,14.87,,,
1329,10/21/24 03:45:00 AM,1.70504,14.874,14.867,,,
1330,10/21/24 04:00:00 AM,1.70298,14.871,14.864,,,
1331,10/21/24 04:15:00 AM,1.70394,14.864,14.858,,,
1332,10/21/24 04:30:00 AM,1.70397,14.859,14.853,,,
1333,10/21/24 04:45:00 AM,1.70401,14.853,14.846,,,
1334,10/21/24 05:00:00 AM,1.70031,14.839,14.834,,,
1335,10/21/24 05:15:00 AM,1.70291,14.831,14.825,,,
1336,10/21/24 05:30:00 AM,1.70047,14.819,14.813,,,
1337,10/21/24 05:45:00 AM,1.70428,14.812,14.806,,,
1338,10/21/24 06:00:00 AM,1.70237,14.801,14.795,,,
1339,10/21/24 06:15:00 AM,1.70085,14.791,14.785,,,
1340,10/21/24 06:30:00 AM,1.7052,14.78,14.773,,,
1341,10/21/24 06:45:00 AM,1.70275,14.768,14.761,,,
1342,10/21/24 07:00:00 AM,1.70378,14.756,14.75,,,
1343,10/21/24 07:15:00 AM,1.70306,14.746,14.74,,,
1344,10/21/24 07:30:00 AM,1.70111,14.735,14.729,,,
1345,10/21/24 07:45:00 AM,1.70268,14.725,14.72,,,
1346,10/21/24 08:00:00 AM,1.70569,14.717,14.711,,,
1347,10/21/24 08:15:00 AM,1.70279,14.707,14.702,,,
1348,10/21/24 08:30:00 AM,1.70226,14.698,14.692,,,
1349,10/21/24 08:45:00 AM,1.70214,14.691,14.685,,,
1350,10/21/24 09:00:00 AM,1.70172,14.685,14.677,,,
1351,10/21/24 09:15:00 AM,1.70233,14.689,14.677,,,
1352,10/21/24 09:30:00 AM,1.70237,14.71,14.694,,,
1353,10/21/24 09:45:00 AM,1.70424,14.72,14.707,,,
1354,10/21/24 10:00:00 AM,1.70638,14.741,14.725,,,
1355,10/21/24 10:15:00 AM,1.6981,14.75,14.737,,,
1356,10/21/24 10:30:00 AM,1.70539,14.765,14.75,,,
1357,10/21/24 10:45:00 AM,1.70336,14.774,14.756,,,
1358,10/21/24 11:00:00 AM,1.70264,14.801,14.786,,,
1359,10/21/24 11:15:00 AM,1.70077,14.859,14.827,,,
1360,10/21/24 11:30:00 AM,1.70329,14.879,14.861,,,
1361,10/21/24 11:45:00 AM,1.70428,14.912,14.897,,,
1362,10/21/24 12:00:00 PM,1.70493,14.942,14.927,,,
1363,10/21/24 12:15:00 PM,1.70752,14.972,14.957,,,
1364,10/21/24 12:30:00 PM,1.70634,15.003,14.988,,,
1365,10/21/24 12:45:00 PM,1.70851,15.042,15.027,,,
1366,10/21/24 01:00:00 PM,1.70642,15.084,15.069,,,
1367,10/21/24 01:15:00 PM,1.70565,15.128,15.111,,,
1368,10/21/24 01:30:00 PM,1.70619,15.167,15.148,,,
1369,10/21/24 01:45:00 PM,1.71199,15.185,15.167,,,
1370,10/21/24 02:00:00 PM,1.72076,15.205,15.191,,,
1371,10/21/24 02:15:00 PM,1.72343,15.234,15.221,,,
1372,10/21/24 02:30:00 PM,1.72595,15.228,15.218,,,
1373,10/21/24 02:45:00 PM,1.73129,15.29,15.278,,,
1374,10/21/24 03:00:00 PM,1.72911,15.329,15.315,,,
1375,10/21/24 03:15:00 PM,1.72881,15.355,15.345,,,
1376,10/21/24 03:30:00 PM,1.73182,15.388,15.376,,,
1377,10/21/24 03:45:00 PM,1.73156,15.403,15.393,,,
1378,10/21/24 04:00:00 PM,1.72698,15.445,15.434,,,
1379,10/21/24 04:15:00 PM,1.73068,15.475,15.463,,,
1380,10/21/24 04:30:00 PM,1.73571,15.491,15.481,,,
1381,10/21/24 04:45:00 PM,1.73331,15.502,15.49,,,
1382,10/21/24 05:00:00 PM,1.73266,15.508,15.497,,,
1383,10/21/24 05:15:00 PM,1.73579,15.505,15.494,,,
1384,10/21/24 05:30:00 PM,1.73178,15.506,15.497,,,
1385,10/21/24 05:45:00 PM,1.734,15.518,15.508,,,
1386,10/21/24 06:00:00 PM,1.73507,15.515,15.508,,,
1387,10/21/24 06:15:00 PM,1.73373,15.508,15.5,,,
1388,10/21/24 06:30:00 PM,1.73583,15.493,15.485,,,
1389,10/21/24 06:45:00 PM,1.73632,15.47,15.464,,,
1390,10/21/24 07:00:00 PM,1.73461,15.451,15.445,,,
1391,10/21/24 07:15:00 PM,1.7343,15.433,15.427,,,
1392,10/21/24 07:30:00 PM,1.73735,15.417,15.411,,,
1393,10/21/24 07:45:00 PM,1.73602,15.403,15.397,,,
1394,10/21/24 08:00:00 PM,1.73392,15.39,15.384,,,
1395,10/21/24 08:15:00 PM,1.7372,15.375,15.369,,,
1396,10/21/24 08:30:00 PM,1.73629,15.36,15.354,,,
1397,10/21/24 08:45:00 PM,1.73701,15.348,15.34,,,
1398,10/21/24 09:00:00 PM,1.7351,15.337,15.331,,,
1399,10/21/24 09:15:00 PM,1.73663,15.334,15.327,,,
1400,10/21/24 09:30:00 PM,1.73758,15.331,15.324,,,
1401,10/21/24 09:45:00 PM,1.73896,15.327,15.321,,,
1402,10/21/24 10:00:00 PM,1.73724,15.329,15.32,,,
1403,10/21/24 10:15:00 PM,1.73808,15.33,15.321,,,
1404,10/21/24 10:30:00 PM,1.74552,15.312,15.305,,,
1405,10/21/24 10:45:00 PM,1.74865,15.297,15.291,,,
1406,10/21/24 11:00:00 PM,1.75051,15.285,15.279,,,
1407,10/21/24 11:15:00 PM,1.75116,15.276,15.27,,,
1408,10/21/24 11:30:00 PM,1.74762,15.264,15.258,,,
1409,10/21/24 11:45:00 PM,1.74949,15.248,15.242,,,
1410,10/22/24 12:00:00 AM,1.75185,15.237,15.231,,,
1411,10/22/24 12:15:00 AM,1.75029,15.218,15.214,,,
1412,10/22/24 12:30:00 AM,1.74769,15.202,15.197,,,
1413,10/22/24 12:45:00 AM,1.74876,15.19,15.184,,,
1414,10/22/24 01:00:00 AM,1.75093,15.175,15.169,,,
1415,10/22/24 01:15:00 AM,1.74754,15.157,15.151,,,
1416,10/22/24 01:30:00 AM,1.75044,15.133,15.128,,,
1417,10/22/24 01:45:00 AM,1.75254,15.113,15.108,,,
1418,10/22/24 02:00:00 AM,1.75174,15.087,15.082,,,
1419,10/22/24 02:15:00 AM,1.7499,15.058,15.054,,,
1420,10/22/24 02:30:00 AM,1.75174,15.025,15.021,,,
1421,10/22/24 02:45:00 AM,1.74918,14.988,14.985,,,
1422,10/22/24 03:00:00 AM,1.74929,14.954,14.948,,,
1423,10/22/24 03:15:00 AM,1.75261,14.913,14.91,,,
1424,10/22/24 03:30:00 AM,1.7509,14.879,14.874,,,
1425,10/22/24 03:45:00 AM,1.7541,14.842,14.837,,,
1426,10/22/24 04:00:00 AM,1.75193,14.806,14.801,,,
1427,10/22/24 04:15:00 AM,1.7504,14.77,14.764,,,
1428,10/22/24 04:30:00 AM,1.75185,14.737,14.731,,,
1429,10/22/24 04:45:00 AM,1.74819,14.701,14.695,,,
1430,10/22/24 05:00:00 AM,1.75113,14.668,14.662,,,
1431,10/22/24 05:15:00 AM,1.75189,14.632,14.626,,,
1432,10/22/24 05:30:00 AM,1.75254,14.601,14.595,,,
1433,10/22/24 05:45:00 AM,1.75452,14.568,14.562,,,
1434,10/22/24 06:00:00 AM,1.75299,14.535,14.529,,,
1435,10/22/24 06:15:00 AM,1.75544,14.501,14.495,,,
1436,10/22/24 06:30:00 AM,1.75204,14.469,14.463,,,
1437,10/22/24 06:45:00 AM,1.75372,14.436,14.43,,,
1438,10/22/24 07:00:00 AM,1.74964,14.402,14.396,,,
1439,10/22/24 07:15:00 AM,1.74975,14.369,14.363,,,
1440,10/22/24 07:30:00 AM,1.75025,14.331,14.325,,,
1441,10/22/24 07:45:00 AM,1.74983,14.294,14.289,,,
1442,10/22/24 08:00:00 AM,1.74983,14.261,14.256,,,
1443,10/22/24 08:15:00 AM,1.75326,14.225,14.219,,,
1444,10/22/24 08:30:00 AM,1.7509,14.183,14.179,,,
1445,10/22/24 08:45:00 AM,1.75315,14.141,14.137,,,
1446,10/22/24 09:00:00 AM,1.75048,14.105,14.099,,,
1447,10/22/24 09:15:00 AM,1.75395,14.074,14.066,,,
1448,10/22/24 09:30:00 AM,1.75559,14.047,14.039,,,
1449,10/22/24 09:45:00 AM,1.75574,14.02,14.014,,,
1450,10/22/24 10:00:00 AM,1.75772,13.993,13.987,,,
1451,10/22/24 10:15:00 AM,1.75059,13.967,13.96,,,
1452,10/22/24 10:30:00 AM,1.75559,13.942,13.934,,,
1453,10/22/24 10:45:00 AM,1.75826,13.924,13.915,,,
1454,10/22/24 11:00:00 AM,1.75528,13.907,13.897,,,
1455,10/22/24 11:15:00 AM,1.75643,13.891,13.877,,,
1456,10/22/24 11:30:00 AM,1.75719,13.928,13.912,,,
1457,10/22/24 11:45:00 AM,1.75917,13.922,13.91,,,
1458,10/22/24 12:00:00 PM,1.75601,13.934,13.924,,,
1459,10/22/24 12:15:00 PM,1.75307,13.96,13.945,,,
1460,10/22/24 12:30:00 PM,1.75711,13.982,13.97,,,
1461,10/22/24 12:45:00 PM,1.75368,14.018,14.005,,,
1462,10/22/24 01:00:00 PM,1.7483,14.044,14.03,,,
1463,10/22/24 01:15:00 PM,1.74949,14.054,14.042,,,
1464,10/22/24 01:30:00 PM,1.74922,14.033,14.023,,,
1465,10/22/24 01:45:00 PM,1.74784,14.02,14.009,,,
1466,10/22/24 02:00:00 PM,1.74521,14.029,14.02,,,
1467,10/22/24 02:15:00 PM,1.74624,14.081,14.068,,,
1468,10/22/24 02:30:00 PM,1.74334,14.123,14.11,,,
1469,10/22/24 02:45:00 PM,1.7422,14.134,14.122,,,
1470,10/22/24 03:00:00 PM,1.7451,14.122,14.113,,,
1471,10/22/24 03:15:00 PM,1.74384,14.171,14.158,,,
1472,10/22/24 03:30:00 PM,1.74605,14.186,14.174,,,
1473,10/22/24 03:45:00 PM,1.74464,14.208,14.197,,,
1474,10/22/24 04:00:00 PM,1.7451,14.22,14.21,,,
1475,10/22/24 04:15:00 PM,1.74231,14.206,14.197,,,
1476,10/22/24 04:30:00 PM,1.74193,14.191,14.182,,,
1477,10/22/24 04:45:00 PM,1.74277,14.186,14.177,,,
1478,10/22/24 05:00:00 PM,1.74269,14.194,14.183,,,
1479,10/22/24 05:15:00 PM,1.74216,14.2,14.189,,,
1480,10/22/24 05:30:00 PM,1.74704,14.211,14.201,,,
1481,10/22/24 05:45:00 PM,1.74132,14.225,14.214,,,
1482,10/22/24 06:00:00 PM,1.74193,14.229,14.22,,,
1483,10/22/24 06:15:00 PM,1.74109,14.216,14.207,,,
1484,10/22/24 06:30:00 PM,1.73949,14.186,14.179,,,
1485,10/22/24 06:45:00 PM,1.73999,14.147,14.14,,,
1486,10/22/24 07:00:00 PM,1.74144,14.099,14.093,,,
1487,10/22/24 07:15:00 PM,1.74117,14.048,14.041,,,
1488,10/22/24 07:30:00 PM,1.73854,13.988,13.982,,,
1489,10/22/24 07:45:00 PM,1.74407,13.937,13.93,,,
1490,10/22/24 08:00:00 PM,1.74437,13.886,13.879,,,
1491,10/22/24 08:15:00 PM,1.74578,13.84,13.832,,,
1492,10/22/24 08:30:00 PM,1.74479,13.793,13.786,,,
1493,10/22/24 08:45:00 PM,1.74456,13.748,13.741,,,
1494,10/22/24 09:00:00 PM,1.74651,13.699,13.691,,,
1495,10/22/24 09:15:00 PM,1.74647,13.657,13.649,,,
1496,10/22/24 09:30:00 PM,1.74952,13.614,13.607,,,
1497,10/22/24 09:45:00 PM,1.74575,13.569,13.562,,,
1498,10/22/24 10:00:00 PM,1.75055,13.523,13.515,,,
1499,10/22/24 10:15:00 PM,1.74884,13.478,13.472,,,
1500,10/22/24 10:30:00 PM,1.75063,13.433,13.425,,,
1501,10/22/24 10:45:00 PM,1.75204,13.385,13.379,,,
1502,10/22/24 11:00:00 PM,1.74952,13.339,13.333,,,
1503,10/22/24 11:15:00 PM,1.75357,13.297,13.288,,,
1504,10/22/24 11:30:00 PM,1.75765,13.254,13.248,,,
1505,10/22/24 11:45:00 PM,1.75586,13.21,13.204,,,
1506,10/23/24 12:00:00 AM,1.7583,13.169,13.163,,,
1507,10/23/24 12:15:00 AM,1.75879,13.127,13.121,,,
1508,10/23/24 12:30:00 AM,1.75788,13.085,13.081,,,
1509,10/23/24 12:45:00 AM,1.7586,13.051,13.043,,,
1510,10/23/24 01:00:00 AM,1.75986,13.011,13.007,,,
1511,10/23/24 01:15:00 AM,1.7575,12.977,12.969,,,
1512,10/23/24 01:30:00 AM,1.76318,12.932,12.93,,,
1513,10/23/24 01:45:00 AM,1.76574,12.894,12.889,,,
1514,10/23/24 02:00:00 AM,1.76558,12.855,12.852,,,
1515,10/23/24 02:15:00 AM,1.76421,12.818,12.815,,,
1516,10/23/24 02:30:00 AM,1.76234,12.781,12.776,,,
1517,10/23/24 02:45:00 AM,1.77272,12.742,12.739,,,
1518,10/23/24 03:00:00 AM,1.76822,12.704,12.698,,,
1519,10/23/24 03:15:00 AM,1.76604,12.666,12.662,,,
1520,10/23/24 03:30:00 AM,1.77062,12.625,12.621,,,
1521,10/23/24 03:45:00 AM,1.76925,12.588,12.579,,,
1522,10/23/24 04:00:00 AM,1.76585,12.544,12.536,,,
1523,10/23/24 04:15:00 AM,1.7694,12.496,12.491,,,
1524,10/23/24 04:30:00 AM,1.77119,12.449,12.443,,,
1525,10/23/24 04:45:00 AM,1.77146,12.399,12.394,,,
1526,10/23/24 05:00:00 AM,1.77077,12.354,12.349,,,
1527,10/23/24 05:15:00 AM,1.77302,12.305,12.301,,,
1528,10/23/24 05:30:00 AM,1.77539,12.254,12.251,,,
1529,10/23/24 05:45:00 AM,1.77604,12.199,12.199,,,
1530,10/23/24 06:00:00 AM,1.77768,12.146,12.148,,,
1531,10/23/24 06:15:00 AM,1.77924,12.098,12.096,,,
1532,10/23/24 06:30:00 AM,1.7789,12.046,12.045,,,
1533,10/23/24 06:45:00 AM,1.77901,11.986,11.992,,,
1534,10/23/24 07:00:00 AM,1.77981,11.943,11.942,,,
1535,10/23/24 07:15:00 AM,1.77886,11.886,11.889,,,
1536,10/23/24 07:30:00 AM,1.78206,11.84,11.839,,,
1537,10/23/24 07:45:00 AM,1.78172,11.787,11.789,,,
1538,10/23/24 08:00:00 AM,1.78233,11.737,11.736,,,
1539,10/23/24 08:15:00 AM,1.78141,11.696,11.689,,,
1540,10/23/24 08:30:00 AM,1.78481,11.646,11.64,,,
1541,10/23/24 08:45:00 AM,1.78111,11.599,11.596,,,
1542,10/23/24 09:00:00 AM,1.78885,11.558,11.552,,,
1543,10/23/24 09:15:00 AM,1.78416,11.525,11.514,,,
1544,10/23/24 09:30:00 AM,1.78874,11.494,11.485,,,
1545,10/23/24 09:45:00 AM,1.78691,11.479,11.469,,,
1546,10/23/24 10:00:00 AM,1.78527,11.47,11.458,,,
1547,10/23/24 10:15:00 AM,1.78698,11.475,11.463,,,
1548,10/23/24 10:30:00 AM,1.79133,11.488,11.478,,,
1549,10/23/24 10:45:00 AM,1.7847,11.522,11.507,,,
1550,10/23/24 11:00:00 AM,1.78679,11.564,11.549,,,
1551,10/23/24 11:15:00 AM,1.78538,11.627,11.607,,,
1552,10/23/24 11:30:00 AM,1.78111,11.687,11.666,,,
1553,10/23/24 11:45:00 AM,1.78195,11.748,11.731,,,
1554,10/23/24 12:00:00 PM,1.78351,11.813,11.793,,,
1555,10/23/24 12:15:00 PM,1.78416,11.869,11.854,,,
1556,10/23/24 12:30:00 PM,1.78325,11.925,11.91,,,
1557,10/23/24 12:45:00 PM,1.77783,11.981,11.966,,,
1558,10/23/24 01:00:00 PM,1.78088,12.04,12.025,,,
1559,10/23/24 01:15:00 PM,1.78275,12.096,12.081,,,
1560,10/23/24 01:30:00 PM,1.77695,12.154,12.139,,,
1561,10/23/24 01:45:00 PM,1.77832,12.207,12.193,,,
1562,10/23/24 02:00:00 PM,1.77584,12.252,12.24,,,
1563,10/23/24 02:15:00 PM,1.77623,12.295,12.284,,,
1564,10/23/24 02:30:00 PM,1.77398,12.343,12.331,,,
1565,10/23/24 02:45:00 PM,1.77081,12.388,12.376,,,
1566,10/23/24 03:00:00 PM,1.76947,12.434,12.422,,,
1567,10/23/24 03:15:00 PM,1.77481,12.474,12.464,,,
1568,10/23/24 03:30:00 PM,1.77016,12.517,12.506,,,
1569,10/23/24 03:45:00 PM,1.77123,12.556,12.547,,,
1570,10/23/24 04:00:00 PM,1.77142,12.6,12.591,,,
1571,10/23/24 04:15:00 PM,1.76402,12.64,12.631,,,
1572,10/23/24 04:30:00 PM,1.76791,12.681,12.671,,,
1573,10/23/24 04:45:00 PM,1.76509,12.711,12.702,,,
1574,10/23/24 05:00:00 PM,1.76654,12.746,12.737,,,
1575,10/23/24 05:15:00 PM,1.77012,12.775,12.766,,,
1576,10/23/24 05:30:00 PM,1.76516,12.802,12.791,,,
1577,10/23/24 05:45:00 PM,1.76474,12.817,12.808,,,
1578,10/23/24 06:00:00 PM,1.76936,12.829,12.82,,,
1579,10/23/24 06:15:00 PM,1.76577,12.835,12.826,,,
1580,10/23/24 06:30:00 PM,1.76871,12.831,12.821,,,
1581,10/23/24 06:45:00 PM,1.76448,12.818,12.809,,,
1582,10/23/24 07:00:00 PM,1.7639,12.797,12.791,,,
1583,10/23/24 07:15:00 PM,1.76997,12.773,12.767,,,
1584,10/23/24 07:30:00 PM,1.76265,12.746,12.74,,,
1585,10/23/24 07:45:00 PM,1.76925,12.714,12.708,,,
1586,10/23/24 08:00:00 PM,1.76722,12.674,12.666,,,
1587,10/23/24 08:15:00 PM,1.76219,12.627,12.622,,,
1588,10/23/24 08:30:00 PM,1.76261,12.582,12.577,,,
1589,10/23/24 08:45:00 PM,1.76436,12.538,12.532,,,
1590,10/23/24 09:00:00 PM,1.76814,12.49,12.485,,,
1591,10/23/24 09:15:00 PM,1.76459,12.44,12.434,,,
1592,10/23/24 09:30:00 PM,1.77279,12.391,12.387,,,
1593,10/23/24 09:45:00 PM,1.76753,12.346,12.338,,,
1594,10/23/24 10:00:00 PM,1.76883,12.296,12.293,,,
1595,10/23/24 10:15:00 PM,1.76818,12.257,12.254,,,
1596,10/23/24 10:30:00 PM,1.77153,12.213,12.211,,,
1597,10/23/24 10:45:00 PM,1.77031,12.18,12.177,,,
1598,10/23/24 11:00:00 PM,1.76711,12.142,12.145,,,
1599,10/23/24 11:15:00 PM,1.76879,12.115,12.116,,,
1600,10/23/24 11:30:00 PM,1.77096,12.089,12.09,,,
1601,10/23/24 11:45:00 PM,1.77123,12.056,12.057,,,
1602,10/24/24 12:00:00 AM,1.77241,12.031,12.028,,,
1603,10/24/24 12:15:00 AM,1.76913,12.006,12.001,,,
1604,10/24/24 12:30:00 AM,1.77047,11.975,11.98,,,
1605,10/24/24 12:45:00 AM,1.77173,11.957,11.953,,,
1606,10/24/24 01:00:00 AM,1.7723,11.936,11.93,,,
1607,10/24/24 01:15:00 AM,1.76959,11.915,11.912,,,
1608,10/24/24 01:30:00 AM,1.77043,11.903,11.9,,,
1609,10/24/24 01:45:00 AM,1.76623,11.892,11.883,,,
1610,10/24/24 02:00:00 AM,1.77077,11.863,11.866,,,
1611,10/24/24 02:15:00 AM,1.77672,11.854,11.85,,,
1612,10/24/24 02:30:00 AM,1.77508,11.845,11.836,,,
1613,10/24/24 02:45:00 AM,1.77501,11.827,11.819,,,
1614,10/24/24 03:00:00 AM,1.77329,11.806,11.8,,,
1615,10/24/24 03:15:00 AM,1.77379,11.792,11.787,,,
1616,10/24/24 03:30:00 AM,1.77676,11.777,11.774,,,
1617,10/24/24 03:45:00 AM,1.77764,11.762,11.756,,,
1618,10/24/24 04:00:00 AM,1.77417,11.752,11.742,,,
1619,10/24/24 04:15:00 AM,1.77672,11.725,11.722,,,
1620,10/24/24 04:30:00 AM,1.77649,11.709,11.701,,,
1621,10/24/24 04:45:00 AM,1.77356,11.683,11.675,,,
1622,10/24/24 05:00:00 AM,1.77138,11.661,11.649,,,
1623,10/24/24 05:15:00 AM,1.77863,11.633,11.622,,,
1624,10/24/24 05:30:00 AM,1.77581,11.596,11.592,,,
1625,10/24/24 05:45:00 AM,1.77661,11.573,11.564,,,
1626,10/24/24 06:00:00 AM,1.77779,11.535,11.528,,,
1627,10/24/24 06:15:00 AM,1.7792,11.511,11.497,,,
1628,10/24/24 06:30:00 AM,1.78225,11.476,11.463,,,
1629,10/24/24 06:45:00 AM,1.78298,11.443,11.428,,,
1630,10/24/24 07:00:00 AM,1.78168,11.405,11.391,,,
1631,10/24/24 07:15:00 AM,1.7845,11.37,11.356,,,
1632,10/24/24 07:30:00 AM,1.7797,11.332,11.321,,,
1633,10/24/24 07:45:00 AM,1.78603,11.301,11.286,,,
1634,10/24/24 08:00:00 AM,1.78637,11.256,11.247,,,
1635,10/24/24 08:15:00 AM,1.78901,11.23,11.212,,,
1636,10/24/24 08:30:00 AM,1.79221,11.198,11.18,,,
1637,10/24/24 08:45:00 AM,1.78626,11.161,11.145,,,
1638,10/24/24 09:00:00 AM,1.78523,11.136,11.116,,,
1639,10/24/24 09:15:00 AM,1.78454,11.114,11.091,,,
1640,10/24/24 09:30:00 AM,1.79255,11.099,11.072,,,
1641,10/24/24 09:45:00 AM,1.78672,11.091,11.07,,,
1642,10/24/24 10:00:00 AM,1.78981,11.097,11.078,,,
1643,10/24/24 10:15:00 AM,1.78809,11.113,11.093,,,
1644,10/24/24 10:30:00 AM,1.78855,11.142,11.123,,,
1645,10/24/24 10:45:00 AM,1.78958,11.184,11.167,,,
1646,10/24/24 11:00:00 AM,1.79141,11.241,11.222,,,
1647,10/24/24 11:15:00 AM,1.78431,11.301,11.282,,,
1648,10/24/24 11:30:00 AM,1.78904,11.365,11.347,,,
1649,10/24/24 11:45:00 AM,1.7887,11.431,11.411,,,
1650,10/24/24 12:00:00 PM,1.78676,11.497,11.478,,,
1651,10/24/24 12:15:00 PM,1.78553,11.563,11.546,,,
1652,10/24/24 12:30:00 PM,1.78439,11.627,11.61,,,
1653,10/24/24 12:45:00 PM,1.78347,11.701,11.683,,,
1654,10/24/24 01:00:00 PM,1.78428,11.756,11.736,,,
1655,10/24/24 01:15:00 PM,1.78534,11.787,11.769,,,
1656,10/24/24 01:30:00 PM,1.78077,11.795,11.778,,,
1657,10/24/24 01:45:00 PM,1.77882,11.793,11.775,,,
1658,10/24/24 02:00:00 PM,1.78134,11.79,11.772,,,
1659,10/24/24 02:15:00 PM,1.78492,11.787,11.771,,,
1660,10/24/24 02:30:00 PM,1.78218,11.781,11.766,,,
1661,10/24/24 02:45:00 PM,1.78157,11.798,11.78,,,
1662,10/24/24 03:00:00 PM,1.78321,11.813,11.796,,,
1663,10/24/24 03:15:00 PM,1.7821,11.868,11.853,,,
1664,10/24/24 03:30:00 PM,1.7784,11.895,11.88,,,
1665,10/24/24 03:45:00 PM,1.78317,11.936,11.922,,,
1666,10/24/24 04:00:00 PM,1.78126,11.971,11.957,,,
1667,10/24/24 04:15:00 PM,1.77867,12.021,12.007,,,
1668,10/24/24 04:30:00 PM,1.78103,12.083,12.072,,,
1669,10/24/24 04:45:00 PM,1.77775,12.136,12.122,,,
1670,10/24/24 05:00:00 PM,1.77947,12.157,12.143,,,
1671,10/24/24 05:15:00 PM,1.77813,12.165,12.152,,,
1672,10/24/24 05:30:00 PM,1.78145,12.175,12.163,,,
1673,10/24/24 05:45:00 PM,1.78012,12.189,12.177,,,
1674,10/24/24 06:00:00 PM,1.78016,12.204,12.192,,,
1675,10/24/24 06:15:00 PM,1.78084,12.213,12.201,,,
1676,10/24/24 06:30:00 PM,1.78038,12.216,12.204,,,
1677,10/24/24 06:45:00 PM,1.77737,12.214,12.202,,,
1678,10/24/24 07:00:00 PM,1.77852,12.21,12.198,,,
1679,10/24/24 07:15:00 PM,1.78092,12.201,12.189,,,
1680,10/24/24 07:30:00 PM,1.77703,12.19,12.178,,,
1681,10/24/24 07:45:00 PM,1.77314,12.178,12.166,,,
1682,10/24/24 08:00:00 PM,1.77481,12.168,12.154,,,
1683,10/24/24 08:15:00 PM,1.77562,12.155,12.143,,,
1684,10/24/24 08:30:00 PM,1.77344,12.146,12.136,,,
1685,10/24/24 08:45:00 PM,1.776,12.142,12.128,,,
1686,10/24/24 09:00:00 PM,1.77687,12.13,12.118,,,
1687,10/24/24 09:15:00 PM,1.77092,12.119,12.107,,,
1688,10/24/24 09:30:00 PM,1.77714,12.11,12.096,,,
1689,10/24/24 09:45:00 PM,1.77745,12.102,12.089,,,
1690,10/24/24 10:00:00 PM,1.77436,12.093,12.081,,,
1691,10/24/24 10:15:00 PM,1.77596,12.087,12.074,,,
1692,10/24/24 10:30:00 PM,1.78088,12.081,12.069,,,
1693,10/24/24 10:45:00 PM,1.776,12.083,12.068,,,
1694,10/24/24 11:00:00 PM,1.77405,12.078,12.066,,,
1695,10/24/24 11:15:00 PM,1.77218,12.078,12.065,,,
1696,10/24/24 11:30:00 PM,1.7768,12.071,12.057,,,
1697,10/24/24 11:45:00 PM,1.77184,12.066,12.054,,,
1698,10/25/24 12:00:00 AM,1.77401,12.066,12.051,,,
1699,10/25/24 12:15:00 AM,1.77218,12.065,12.05,,,
1700,10/25/24 12:30:00 AM,1.77298,12.068,12.053,,,
1701,10/25/24 12:45:00 AM,1.77134,12.069,12.056,,,
1702,10/25/24 01:00:00 AM,1.77401,12.077,12.062,,,
1703,10/25/24 01:15:00 AM,1.77481,12.08,12.065,,,
1704,10/25/24 01:30:00 AM,1.77375,12.078,12.065,,,
1705,10/25/24 01:45:00 AM,1.77474,12.081,12.068,,,
1706,10/25/24 02:00:00 AM,1.77001,12.081,12.066,,,
1707,10/25/24 02:15:00 AM,1.77337,12.08,12.065,,,
1708,10/25/24 02:30:00 AM,1.7697,12.08,12.065,,,
1709,10/25/24 02:45:00 AM,1.77127,12.083,12.068,,,
1710,10/25/24 03:00:00 AM,1.76829,12.089,12.074,,,
1711,10/25/24 03:15:00 AM,1.77085,12.096,12.083,,,
1712,10/25/24 03:30:00 AM,1.76684,12.104,12.089,,,
1713,10/25/24 03:45:00 AM,1.77108,12.106,12.092,,,
1714,10/25/24 04:00:00 AM,1.76768,12.104,12.09,,,
1715,10/25/24 04:15:00 AM,1.76783,12.099,12.084,,,
1716,10/25/24 04:30:00 AM,1.76593,12.095,12.081,,,
1717,10/25/24 04:45:00 AM,1.76799,12.09,12.077,,,
